"","member_id","week.date.vote","status","n"
"75350",743,2017-02-27,"Absent",13
"75351",743,2017-03-13,"Present",116
"75352",743,2017-04-03,"Present",110
"75353",743,2017-04-24,"Present",139
"75354",743,2017-05-15,"Present",58
"75355",743,2017-05-29,"Present",20
"75356",743,2017-06-12,"Present",60
"75357",743,2017-07-03,"Present",147
"75358",743,2017-09-11,"Absent",128
"75359",743,2017-10-02,"Absent",27
"75360",743,2017-10-02,"Present",50
"75361",743,2017-10-23,"Absent",55
"75362",743,2017-10-23,"Present",192
"75363",743,2017-11-13,"Present",92
"75364",743,2017-11-27,"Present",29
"75365",743,2017-12-11,"Present",163
"75366",743,2018-01-22,"Present",117
"75367",743,2018-02-12,"Present",77
"75368",743,2018-03-05,"Present",124
"75369",743,2018-03-19,"Present",242
"75370",743,2018-04-23,"Present",230
"75371",743,2018-05-07,"Present",18
"75372",743,2018-06-04,"Present",218
"75373",743,2018-06-18,"Present",46
"75374",743,2018-07-09,"Absent",156
"75375",743,2018-07-09,"Present",1
"75376",743,2018-09-17,"Absent",28
"75377",743,2018-09-17,"Present",73
"75378",743,2018-10-08,"Present",54
"75379",743,2018-10-29,"Present",262
"75380",743,2018-11-19,"Present",162
"75381",743,2018-12-03,"Present",98
"75382",743,2018-12-17,"Absent",440
"75383",743,2019-01-14,"Absent",1
"75384",743,2019-01-21,"Absent",252
"75385",743,2019-02-04,"Present",49
"75386",743,2019-02-11,"Present",1
"75387",743,2019-02-18,"Present",372
"75388",743,2019-03-11,"Present",2
"75389",743,2019-03-18,"Present",303
"75390",743,2019-03-25,"Present",2
"75391",743,2019-04-01,"Present",360
"75392",743,2019-04-08,"Present",68
"75393",743,2019-04-15,"Present",6
"75394",743,2019-04-22,"Present",135
"75395",744,2014-07-21,"Present",39
"75396",744,2014-09-15,"Present",2
"75397",744,2014-09-22,"Present",41
"75398",744,2014-10-20,"Present",4
"75399",744,2014-10-27,"Present",54
"75400",744,2014-11-17,"Present",6
"75401",744,2014-11-24,"Present",20
"75402",744,2014-12-01,"Present",51
"75403",744,2014-12-15,"Present",10
"75404",744,2014-12-22,"Present",55
"75405",744,2015-01-12,"Present",5
"75406",744,2015-01-19,"Present",41
"75407",744,2015-02-09,"Present",44
"75408",744,2015-02-16,"Present",7
"75409",744,2015-03-09,"Present",103
"75410",744,2015-03-16,"Present",40
"75411",744,2015-03-23,"Absent",19
"75412",744,2015-04-13,"Present",7
"75413",744,2015-04-27,"Present",225
"75414",744,2015-05-04,"Present",36
"75415",744,2015-05-18,"Present",66
"75416",744,2015-05-25,"Present",37
"75417",744,2015-06-08,"Present",56
"75418",744,2015-06-15,"Present",18
"75419",744,2015-06-22,"Absent",37
"75420",744,2015-07-06,"Present",177
"75421",744,2015-07-13,"Present",109
"75422",744,2015-09-07,"Present",169
"75423",744,2015-09-14,"Present",117
"75424",744,2015-09-21,"Present",10
"75425",744,2015-10-05,"Present",22
"75426",744,2015-10-12,"Present",89
"75427",744,2015-10-26,"Present",295
"75428",744,2015-11-02,"Present",63
"75429",744,2015-11-09,"Present",58
"75430",744,2015-11-23,"Present",129
"75431",744,2015-11-30,"Present",82
"75432",744,2015-12-14,"Present",109
"75433",744,2015-12-21,"Present",68
"75434",744,2016-01-18,"Present",67
"75435",744,2016-02-01,"Present",78
"75436",744,2016-02-22,"Present",83
"75437",744,2016-03-07,"Present",157
"75438",744,2016-04-11,"Present",198
"75439",744,2016-04-25,"Present",143
"75440",744,2016-05-09,"Present",68
"75441",744,2016-05-23,"Absent",62
"75442",744,2016-06-06,"Absent",140
"75443",744,2016-06-20,"Present",55
"75444",744,2016-06-27,"Present",6
"75445",744,2016-07-04,"Absent",152
"75446",744,2016-07-04,"Present",67
"75447",744,2016-09-12,"Present",147
"75448",744,2016-10-03,"Absent",1
"75449",744,2016-10-03,"Present",138
"75450",744,2016-10-24,"Present",231
"75451",744,2016-11-21,"Present",136
"75452",744,2016-11-28,"Present",40
"75453",744,2016-12-12,"Present",203
"75454",744,2017-01-16,"Present",35
"75455",744,2017-01-30,"Present",10
"75456",744,2017-02-13,"Present",219
"75457",744,2017-02-27,"Present",13
"75458",744,2017-03-13,"Present",116
"75459",744,2017-04-03,"Present",110
"75460",744,2017-04-24,"Present",139
"75461",744,2017-05-15,"Absent",30
"75462",744,2017-05-15,"Present",28
"75463",744,2017-05-29,"Present",20
"75464",744,2017-06-12,"Absent",60
"75465",744,2017-07-03,"Absent",114
"75466",744,2017-07-03,"Present",33
"75467",744,2017-09-11,"Present",128
"75468",744,2017-10-02,"Present",77
"75469",744,2017-10-23,"Present",247
"75470",744,2017-11-13,"Present",92
"75471",744,2017-11-27,"Present",29
"75472",744,2017-12-11,"Present",163
"75473",744,2018-01-22,"Present",117
"75474",744,2018-02-12,"Present",77
"75475",744,2018-03-05,"Absent",124
"75476",744,2018-03-19,"Absent",242
"75477",744,2018-04-23,"Absent",230
"75478",744,2018-05-07,"Present",18
"75479",744,2018-06-04,"Present",218
"75480",744,2018-06-18,"Present",46
"75481",744,2018-07-09,"Present",157
"75482",744,2018-09-17,"Present",101
"75483",744,2018-10-08,"Absent",54
"75484",744,2018-10-29,"Present",262
"75485",744,2018-11-19,"Present",162
"75486",744,2018-12-03,"Absent",98
"75487",744,2018-12-17,"Absent",440
"75488",744,2019-01-14,"Present",1
"75489",744,2019-01-21,"Present",252
"75490",744,2019-02-04,"Present",49
"75491",744,2019-02-11,"Present",1
"75492",744,2019-02-18,"Present",372
"75493",744,2019-03-11,"Present",2
"75494",744,2019-03-18,"Present",303
"75495",744,2019-03-25,"Present",2
"75496",744,2019-04-01,"Present",360
"75497",744,2019-04-08,"Present",68
"75498",744,2019-04-15,"Present",6
"75499",744,2019-04-22,"Present",135
"75500",745,2014-07-21,"Present",39
"75501",745,2014-09-15,"Present",2
"75502",745,2014-09-22,"Present",41
"75503",745,2014-10-20,"Present",4
"75504",745,2014-10-27,"Present",54
"75505",745,2014-11-17,"Present",6
"75506",745,2014-11-24,"Present",20
"75507",745,2014-12-01,"Present",51
"75508",745,2014-12-15,"Present",10
"75509",745,2014-12-22,"Present",55
"75510",745,2015-01-12,"Present",5
"75511",745,2015-01-19,"Present",41
"75512",745,2015-02-09,"Present",44
"75513",745,2015-02-16,"Present",7
"75514",745,2015-03-09,"Present",103
"75515",745,2015-03-16,"Present",40
"75516",745,2015-03-23,"Present",19
"75517",745,2015-04-13,"Present",7
"75518",745,2015-04-27,"Present",225
"75519",745,2015-05-04,"Present",36
"75520",745,2015-05-18,"Present",66
"75521",745,2015-05-25,"Present",37
"75522",745,2015-06-08,"Present",56
"75523",745,2015-06-15,"Present",18
"75524",745,2015-06-22,"Present",37
"75525",745,2015-07-06,"Present",177
"75526",745,2015-07-13,"Present",109
"75527",745,2015-09-07,"Present",169
"75528",745,2015-09-14,"Present",117
"75529",745,2015-09-21,"Present",10
"75530",745,2015-10-05,"Present",22
"75531",745,2015-10-12,"Present",89
"75532",745,2015-10-26,"Present",295
"75533",745,2015-11-02,"Present",63
"75534",745,2015-11-09,"Present",58
"75535",745,2015-11-23,"Absent",129
"75536",745,2015-11-30,"Absent",45
"75537",745,2015-11-30,"Present",37
"75538",745,2015-12-14,"Present",109
"75539",745,2015-12-21,"Present",68
"75540",745,2016-01-18,"Present",67
"75541",745,2016-02-01,"Present",78
"75542",745,2016-02-22,"Present",83
"75543",745,2016-03-07,"Present",157
"75544",745,2016-04-11,"Present",198
"75545",745,2016-04-25,"Present",143
"75546",745,2016-05-09,"Present",68
"75547",745,2016-05-23,"Present",62
"75548",745,2016-06-06,"Present",140
"75549",745,2016-06-20,"Absent",55
"75550",745,2016-06-27,"Present",6
"75551",745,2016-07-04,"Present",219
"75552",745,2016-09-12,"Present",147
"75553",745,2016-10-03,"Present",139
"75554",745,2016-10-24,"Present",231
"75555",745,2016-11-21,"Present",136
"75556",745,2016-11-28,"Present",40
"75557",745,2016-12-12,"Present",203
"75558",745,2017-01-16,"Present",35
"75559",745,2017-01-30,"Present",10
"75560",745,2017-02-13,"Present",219
"75561",745,2017-02-27,"Present",13
"75562",745,2017-03-13,"Present",116
"75563",745,2017-04-03,"Present",110
"75564",745,2017-04-24,"Present",139
"75565",745,2017-05-15,"Present",58
"75566",745,2017-05-29,"Present",20
"75567",745,2017-06-12,"Present",60
"75568",745,2017-07-03,"Present",147
"75569",745,2017-09-11,"Present",128
"75570",745,2017-10-02,"Present",77
"75571",745,2017-10-23,"Present",247
"75572",745,2017-11-13,"Present",92
"75573",745,2017-11-27,"Present",29
"75574",745,2017-12-11,"Present",163
"75575",745,2018-01-22,"Present",117
"75576",745,2018-02-12,"Present",77
"75577",745,2018-03-05,"Present",124
"75578",745,2018-03-19,"Present",242
"75579",745,2018-04-23,"Present",230
"75580",745,2018-05-07,"Present",18
"75581",745,2018-06-04,"Present",218
"75582",745,2018-06-18,"Absent",1
"75583",745,2018-06-18,"Present",45
"75584",745,2018-07-09,"Present",157
"75585",745,2018-09-17,"Present",101
"75586",745,2018-10-08,"Present",54
"75587",745,2018-10-29,"Present",262
"75588",745,2018-11-19,"Present",162
"75589",745,2018-12-03,"Present",98
"75590",745,2018-12-17,"Present",440
"75591",745,2019-01-14,"Present",1
"75592",745,2019-01-21,"Present",252
"75593",745,2019-02-04,"Present",49
"75594",745,2019-02-11,"Present",1
"75595",745,2019-02-18,"Present",372
"75596",745,2019-03-11,"Present",2
"75597",745,2019-03-18,"Present",303
"75598",745,2019-03-25,"Present",2
"75599",745,2019-04-01,"Present",360
"75600",745,2019-04-08,"Present",68
"75601",745,2019-04-15,"Present",6
"75602",745,2019-04-22,"Present",135
"75603",746,2014-07-21,"Present",39
"75604",746,2014-09-15,"Present",2
"75605",746,2014-09-22,"Present",41
"75606",746,2014-10-20,"Absent",4
"75607",746,2014-10-27,"Absent",54
"75608",746,2014-11-17,"Present",6
"75609",746,2014-11-24,"Absent",20
"75610",746,2014-12-01,"Absent",51
"75611",746,2014-12-15,"Present",10
"75612",746,2014-12-22,"Present",55
"75613",746,2015-01-12,"Present",5
"75614",746,2015-01-19,"Present",41
"75615",746,2015-02-09,"Absent",44
"75616",746,2015-02-16,"Absent",7
"75617",746,2015-03-09,"Present",103
"75618",746,2015-03-16,"Present",40
"75619",746,2015-03-23,"Present",19
"75620",746,2015-04-13,"Absent",7
"75621",746,2015-04-27,"Absent",20
"75622",746,2015-04-27,"Present",205
"75623",746,2015-05-04,"Present",36
"75624",746,2015-05-18,"Present",66
"75625",746,2015-05-25,"Absent",4
"75626",746,2015-05-25,"Present",33
"75627",746,2015-06-08,"Present",56
"75628",746,2015-06-15,"Present",18
"75629",746,2015-06-22,"Present",37
"75630",746,2015-07-06,"Present",177
"75631",746,2015-07-13,"Present",109
"75632",746,2015-09-07,"Present",169
"75633",746,2015-09-14,"Absent",70
"75634",746,2015-09-14,"Present",47
"75635",746,2015-09-21,"Absent",10
"75636",746,2015-10-05,"Absent",22
"75637",746,2015-10-12,"Absent",76
"75638",746,2015-10-12,"Present",13
"75639",746,2015-10-26,"Present",295
"75640",746,2015-11-02,"Present",63
"75641",746,2015-11-09,"Present",58
"75642",746,2015-11-23,"Present",129
"75643",746,2015-11-30,"Absent",82
"75644",746,2015-12-14,"Present",109
"75645",746,2015-12-21,"Present",68
"75646",746,2016-01-18,"Absent",67
"75647",746,2016-02-01,"Present",78
"75648",746,2016-02-22,"Absent",83
"75649",746,2016-03-07,"Present",157
"75650",746,2016-04-11,"Present",198
"75651",746,2016-04-25,"Absent",143
"75652",746,2016-05-09,"Present",68
"75653",746,2016-05-23,"Absent",62
"75654",746,2016-06-06,"Present",140
"75655",746,2016-06-20,"Present",55
"75656",746,2016-06-27,"Absent",6
"75657",746,2016-07-04,"Present",219
"75658",746,2016-09-12,"Present",147
"75659",746,2016-10-03,"Absent",139
"75660",746,2016-10-24,"Present",231
"75661",746,2016-11-21,"Present",136
"75662",746,2016-11-28,"Present",40
"75663",746,2016-12-12,"Absent",203
"75664",746,2017-01-16,"Absent",35
"75665",746,2017-01-30,"Present",10
"75666",746,2017-02-13,"Present",219
"75667",746,2017-02-27,"Present",13
"75668",746,2017-03-13,"Present",116
"75669",746,2017-04-03,"Present",110
"75670",746,2017-04-24,"Present",139
"75671",746,2017-05-15,"Present",58
"75672",746,2017-05-29,"Present",20
"75673",746,2017-06-12,"Present",60
"75674",746,2017-07-03,"Present",147
"75675",746,2017-09-11,"Present",128
"75676",746,2017-10-02,"Absent",77
"75677",746,2017-10-23,"Absent",247
"75678",746,2017-11-13,"Absent",92
"75679",746,2017-11-27,"Present",29
"75680",746,2017-12-11,"Present",163
"75681",746,2018-01-22,"Absent",117
"75682",746,2018-02-12,"Present",77
"75683",746,2018-03-05,"Present",124
"75684",746,2018-03-19,"Present",242
"75685",746,2018-04-23,"Present",230
"75686",746,2018-05-07,"Present",18
"75687",746,2018-06-04,"Present",218
"75688",746,2018-06-18,"Absent",46
"75689",746,2018-07-09,"Present",157
"75690",746,2018-09-17,"Present",101
"75691",746,2018-10-08,"Absent",54
"75692",746,2018-10-29,"Present",262
"75693",746,2018-11-19,"Present",162
"75694",746,2018-12-03,"Present",98
"75695",746,2018-12-17,"Absent",440
"75696",746,2019-01-14,"Present",1
"75697",746,2019-01-21,"Present",252
"75698",746,2019-02-04,"Present",49
"75699",746,2019-02-11,"Present",1
"75700",746,2019-02-18,"Absent",80
"75701",746,2019-02-18,"Present",292
"75702",746,2019-03-11,"Absent",2
"75703",746,2019-03-18,"Absent",303
"75704",746,2019-03-25,"Present",2
"75705",746,2019-04-01,"Absent",169
"75706",746,2019-04-01,"Present",191
"75707",746,2019-04-08,"Absent",68
"75708",746,2019-04-15,"Present",6
"75709",746,2019-04-22,"Present",135
"75710",747,2014-07-21,"Present",39
"75711",747,2014-09-15,"Present",2
"75712",747,2014-09-22,"Present",41
"75713",747,2014-10-20,"Present",4
"75714",747,2014-10-27,"Present",54
"75715",747,2014-11-17,"Present",6
"75716",747,2014-11-24,"Present",20
"75717",747,2014-12-01,"Present",51
"75718",747,2014-12-15,"Present",10
"75719",747,2014-12-22,"Present",55
"75720",747,2015-01-12,"Present",5
"75721",747,2015-01-19,"Present",41
"75722",747,2015-02-09,"Present",44
"75723",747,2015-02-16,"Present",7
"75724",747,2015-03-09,"Present",103
"75725",747,2015-03-16,"Present",40
"75726",747,2015-03-23,"Present",19
"75727",747,2015-04-13,"Present",7
"75728",747,2015-04-27,"Present",225
"75729",747,2015-05-04,"Present",36
"75730",747,2015-05-18,"Present",66
"75731",747,2015-05-25,"Present",37
"75732",747,2015-06-08,"Present",56
"75733",747,2015-06-15,"Present",18
"75734",747,2015-06-22,"Present",37
"75735",747,2015-07-06,"Present",177
"75736",747,2015-07-13,"Present",109
"75737",747,2015-09-07,"Present",169
"75738",747,2015-09-14,"Present",117
"75739",747,2015-09-21,"Present",10
"75740",747,2015-10-05,"Present",22
"75741",747,2015-10-12,"Present",89
"75742",747,2015-10-26,"Present",295
"75743",747,2015-11-02,"Present",63
"75744",747,2015-11-09,"Absent",58
"75745",747,2015-11-23,"Present",129
"75746",747,2015-11-30,"Present",82
"75747",747,2015-12-14,"Present",109
"75748",747,2015-12-21,"Present",68
"75749",747,2016-01-18,"Present",67
"75750",747,2016-02-01,"Present",78
"75751",747,2016-02-22,"Present",83
"75752",747,2016-03-07,"Present",157
"75753",747,2016-04-11,"Present",198
"75754",747,2016-04-25,"Present",143
"75755",747,2016-05-09,"Present",68
"75756",747,2016-05-23,"Present",62
"75757",747,2016-06-06,"Present",140
"75758",747,2016-06-20,"Present",55
"75759",747,2016-06-27,"Present",6
"75760",747,2016-07-04,"Present",219
"75761",747,2016-09-12,"Present",147
"75762",747,2016-10-03,"Present",139
"75763",747,2016-10-24,"Present",231
"75764",747,2016-11-21,"Present",136
"75765",747,2016-11-28,"Present",40
"75766",747,2016-12-12,"Present",203
"75767",747,2017-01-16,"Present",35
"75768",747,2017-01-30,"Present",10
"75769",747,2017-02-13,"Present",219
"75770",747,2017-02-27,"Present",13
"75771",747,2017-03-13,"Present",116
"75772",747,2017-04-03,"Present",110
"75773",747,2017-04-24,"Present",139
"75774",747,2017-05-15,"Present",58
"75775",747,2017-05-29,"Present",20
"75776",747,2017-06-12,"Absent",22
"75777",747,2017-06-12,"Present",38
"75778",747,2017-07-03,"Present",147
"75779",747,2017-09-11,"Present",128
"75780",747,2017-10-02,"Present",77
"75781",747,2017-10-23,"Present",247
"75782",747,2017-11-13,"Present",92
"75783",747,2017-11-27,"Present",29
"75784",747,2017-12-11,"Present",163
"75785",747,2018-01-22,"Present",117
"75786",747,2018-02-12,"Present",77
"75787",747,2018-03-05,"Present",124
"75788",747,2018-03-19,"Present",242
"75789",747,2018-04-23,"Present",230
"75790",747,2018-05-07,"Present",18
"75791",747,2018-06-04,"Present",218
"75792",747,2018-06-18,"Present",46
"75793",747,2018-07-09,"Present",157
"75794",747,2018-09-17,"Present",101
"75795",747,2018-10-08,"Present",54
"75796",747,2018-10-29,"Present",262
"75797",747,2018-11-19,"Present",162
"75798",747,2018-12-03,"Present",98
"75799",747,2018-12-17,"Present",440
"75800",747,2019-01-14,"Present",1
"75801",747,2019-01-21,"Present",252
"75802",747,2019-02-04,"Present",49
"75803",747,2019-02-11,"Present",1
"75804",747,2019-02-18,"Present",372
"75805",747,2019-03-11,"Present",2
"75806",747,2019-03-18,"Present",303
"75807",747,2019-03-25,"Present",2
"75808",747,2019-04-01,"Present",360
"75809",747,2019-04-08,"Present",68
"75810",747,2019-04-15,"Present",6
"75811",747,2019-04-22,"Present",135
"75812",748,2014-07-21,"Present",39
"75813",748,2014-09-15,"Present",2
"75814",748,2014-09-22,"Present",41
"75815",748,2014-10-20,"Present",4
"75816",748,2014-10-27,"Present",54
"75817",748,2014-11-17,"Absent",6
"75818",748,2014-11-24,"Present",20
"75819",748,2014-12-01,"Present",51
"75820",748,2014-12-15,"Present",10
"75821",748,2014-12-22,"Present",55
"75822",748,2015-01-12,"Present",5
"75823",748,2015-01-19,"Present",41
"75824",748,2015-02-09,"Present",44
"75825",748,2015-02-16,"Present",7
"75826",748,2015-03-09,"Present",103
"75827",748,2015-03-16,"Present",40
"75828",748,2015-03-23,"Present",19
"75829",748,2015-04-13,"Present",7
"75830",748,2015-04-27,"Present",225
"75831",748,2015-05-04,"Present",36
"75832",748,2015-05-18,"Present",66
"75833",748,2015-05-25,"Present",37
"75834",748,2015-06-08,"Absent",41
"75835",748,2015-06-08,"Present",15
"75836",748,2015-06-15,"Absent",18
"75837",748,2015-06-22,"Present",37
"75838",748,2015-07-06,"Present",177
"75839",748,2015-07-13,"Present",109
"75840",748,2015-09-07,"Present",169
"75841",748,2015-09-14,"Absent",70
"75842",748,2015-09-14,"Present",47
"75843",748,2015-09-21,"Absent",10
"75844",748,2015-10-05,"Absent",14
"75845",748,2015-10-05,"Present",8
"75846",748,2015-10-12,"Present",89
"75847",748,2015-10-26,"Present",295
"75848",748,2015-11-02,"Present",63
"75849",748,2015-11-09,"Present",58
"75850",748,2015-11-23,"Present",129
"75851",748,2015-11-30,"Present",82
"75852",748,2015-12-14,"Present",109
"75853",748,2015-12-21,"Present",68
"75854",748,2016-01-18,"Present",67
"75855",749,2014-07-21,"Present",39
"75856",749,2014-09-15,"Present",2
"75857",749,2014-09-22,"Present",41
"75858",749,2014-10-20,"Present",4
"75859",749,2014-10-27,"Present",54
"75860",749,2014-11-17,"Present",6
"75861",749,2014-11-24,"Present",20
"75862",749,2014-12-01,"Present",51
"75863",749,2014-12-15,"Present",10
"75864",749,2014-12-22,"Present",55
"75865",749,2015-01-12,"Present",5
"75866",749,2015-01-19,"Present",41
"75867",749,2015-02-09,"Present",44
"75868",749,2015-02-16,"Present",7
"75869",749,2015-03-09,"Present",103
"75870",749,2015-03-16,"Present",40
"75871",749,2015-03-23,"Present",19
"75872",749,2015-04-13,"Present",7
"75873",749,2015-04-27,"Present",225
"75874",749,2015-05-04,"Present",36
"75875",749,2015-05-18,"Present",66
"75876",749,2015-05-25,"Present",37
"75877",749,2015-06-08,"Present",56
"75878",749,2015-06-15,"Present",18
"75879",749,2015-06-22,"Present",37
"75880",749,2015-07-06,"Present",177
"75881",749,2015-07-13,"Present",109
"75882",749,2015-09-07,"Present",169
"75883",749,2015-09-14,"Present",117
"75884",749,2015-09-21,"Present",10
"75885",749,2015-10-05,"Present",22
"75886",749,2015-10-12,"Present",89
"75887",749,2015-10-26,"Present",295
"75888",749,2015-11-02,"Present",63
"75889",749,2015-11-09,"Present",58
"75890",749,2015-11-23,"Present",129
"75891",749,2015-11-30,"Present",82
"75892",749,2015-12-14,"Present",109
"75893",749,2015-12-21,"Present",68
"75894",749,2016-01-18,"Present",67
"75895",749,2016-02-01,"Present",78
"75896",749,2016-02-22,"Present",83
"75897",749,2016-03-07,"Present",157
"75898",749,2016-04-11,"Absent",75
"75899",749,2016-04-11,"Present",123
"75900",749,2016-04-25,"Present",143
"75901",749,2016-05-09,"Present",68
"75902",749,2016-05-23,"Present",62
"75903",749,2016-06-06,"Present",140
"75904",749,2016-06-20,"Present",55
"75905",749,2016-06-27,"Present",6
"75906",749,2016-07-04,"Present",219
"75907",749,2016-09-12,"Present",147
"75908",749,2016-10-03,"Present",139
"75909",749,2016-10-24,"Present",231
"75910",749,2016-11-21,"Present",136
"75911",749,2016-11-28,"Present",40
"75912",749,2016-12-12,"Present",203
"75913",749,2017-01-16,"Present",35
"75914",749,2017-01-30,"Present",10
"75915",749,2017-02-13,"Present",219
"75916",749,2017-02-27,"Present",13
"75917",749,2017-03-13,"Present",116
"75918",749,2017-04-03,"Present",110
"75919",749,2017-04-24,"Absent",1
"75920",749,2017-04-24,"Present",138
"75921",749,2017-05-15,"Present",58
"75922",749,2017-05-29,"Present",20
"75923",749,2017-06-12,"Present",60
"75924",749,2017-07-03,"Absent",35
"75925",749,2017-07-03,"Present",112
"75926",749,2017-09-11,"Present",128
"75927",749,2017-10-02,"Present",77
"75928",749,2017-10-23,"Absent",247
"75929",749,2017-11-13,"Present",92
"75930",749,2017-11-27,"Present",29
"75931",749,2017-12-11,"Present",163
"75932",749,2018-01-22,"Absent",3
"75933",749,2018-01-22,"Present",114
"75934",749,2018-02-12,"Absent",13
"75935",749,2018-02-12,"Present",64
"75936",749,2018-03-05,"Present",124
"75937",749,2018-03-19,"Present",242
"75938",749,2018-04-23,"Present",230
"75939",749,2018-05-07,"Present",18
"75940",749,2018-06-04,"Present",218
"75941",749,2018-06-18,"Present",46
"75942",749,2018-07-09,"Present",157
"75943",749,2018-09-17,"Present",101
"75944",749,2018-10-08,"Present",54
"75945",749,2018-10-29,"Present",262
"75946",749,2018-11-19,"Present",162
"75947",749,2018-12-03,"Present",98
"75948",749,2018-12-17,"Present",440
"75949",749,2019-01-14,"Present",1
"75950",749,2019-01-21,"Absent",26
"75951",749,2019-01-21,"Present",226
"75952",749,2019-02-04,"Present",49
"75953",749,2019-02-11,"Present",1
"75954",749,2019-02-18,"Present",372
"75955",749,2019-03-11,"Present",2
"75956",749,2019-03-18,"Present",303
"75957",749,2019-03-25,"Present",2
"75958",749,2019-04-01,"Present",360
"75959",749,2019-04-08,"Present",68
"75960",749,2019-04-15,"Present",6
"75961",749,2019-04-22,"Present",135
"75962",750,2014-07-21,"Present",39
"75963",750,2014-09-15,"Present",2
"75964",750,2014-09-22,"Absent",35
"75965",750,2014-09-22,"Present",6
"75966",750,2014-10-20,"Present",4
"75967",750,2014-10-27,"Absent",6
"75968",750,2014-10-27,"Present",48
"75969",750,2014-11-17,"Present",6
"75970",750,2014-11-24,"Present",20
"75971",750,2014-12-01,"Present",51
"75972",750,2014-12-15,"Absent",10
"75973",750,2014-12-22,"Absent",55
"75974",750,2015-01-12,"Present",5
"75975",750,2015-01-19,"Present",41
"75976",750,2015-02-09,"Present",44
"75977",750,2015-02-16,"Present",7
"75978",750,2015-03-09,"Present",103
"75979",750,2015-03-16,"Present",40
"75980",750,2015-03-23,"Present",19
"75981",750,2015-04-13,"Present",7
"75982",750,2015-04-27,"Present",225
"75983",750,2015-05-04,"Present",36
"75984",750,2015-05-18,"Present",66
"75985",750,2015-05-25,"Present",37
"75986",750,2015-06-08,"Present",56
"75987",750,2015-06-15,"Present",18
"75988",750,2015-06-22,"Present",37
"75989",750,2015-07-06,"Present",177
"75990",750,2015-07-13,"Present",109
"75991",750,2015-09-07,"Present",169
"75992",750,2015-09-14,"Present",117
"75993",750,2015-09-21,"Present",10
"75994",750,2015-10-05,"Present",22
"75995",750,2015-10-12,"Present",89
"75996",750,2015-10-26,"Present",295
"75997",750,2015-11-02,"Present",63
"75998",750,2015-11-09,"Absent",58
"75999",750,2015-11-23,"Present",129
"76000",750,2015-11-30,"Present",82
"76001",750,2015-12-14,"Present",109
"76002",750,2015-12-21,"Present",68
"76003",750,2016-01-18,"Present",67
"76004",750,2016-02-01,"Present",78
"76005",750,2016-02-22,"Present",83
"76006",750,2016-03-07,"Present",157
"76007",750,2016-04-11,"Present",198
"76008",750,2016-04-25,"Present",143
"76009",750,2016-05-09,"Present",68
"76010",750,2016-05-23,"Present",62
"76011",750,2016-06-06,"Present",140
"76012",750,2016-06-20,"Present",55
"76013",750,2016-06-27,"Present",6
"76014",750,2016-07-04,"Present",219
"76015",750,2016-09-12,"Present",147
"76016",750,2016-10-03,"Present",139
"76017",750,2016-10-24,"Present",231
"76018",750,2016-11-21,"Present",136
"76019",750,2016-11-28,"Present",40
"76020",750,2016-12-12,"Present",203
"76021",750,2017-01-16,"Present",35
"76022",750,2017-01-30,"Present",10
"76023",750,2017-02-13,"Present",219
"76024",750,2017-02-27,"Present",13
"76025",750,2017-03-13,"Present",116
"76026",750,2017-04-03,"Present",110
"76027",750,2017-04-24,"Present",139
"76028",750,2017-05-15,"Present",58
"76029",750,2017-05-29,"Present",20
"76030",750,2017-06-12,"Present",60
"76031",750,2017-07-03,"Present",147
"76032",750,2017-09-11,"Present",128
"76033",750,2017-10-02,"Present",77
"76034",750,2017-10-23,"Present",247
"76035",750,2017-11-13,"Present",92
"76036",750,2017-11-27,"Present",29
"76037",750,2017-12-11,"Present",163
"76038",750,2018-01-22,"Present",117
"76039",750,2018-02-12,"Present",77
"76040",750,2018-03-05,"Present",124
"76041",750,2018-03-19,"Present",242
"76042",750,2018-04-23,"Present",230
"76043",750,2018-05-07,"Present",18
"76044",750,2018-06-04,"Absent",200
"76045",750,2018-06-04,"Present",18
"76046",750,2018-06-18,"Absent",19
"76047",750,2018-06-18,"Present",27
"76048",750,2018-07-09,"Present",157
"76049",750,2018-09-17,"Present",101
"76050",750,2018-10-08,"Present",54
"76051",750,2018-10-29,"Present",262
"76052",750,2018-11-19,"Present",162
"76053",750,2018-12-03,"Present",98
"76054",750,2018-12-17,"Absent",48
"76055",750,2018-12-17,"Present",392
"76056",750,2019-01-14,"Present",1
"76057",750,2019-01-21,"Present",252
"76058",750,2019-02-04,"Present",49
"76059",750,2019-02-11,"Present",1
"76060",750,2019-02-18,"Present",372
"76061",750,2019-03-11,"Present",2
"76062",750,2019-03-18,"Present",303
"76063",750,2019-03-25,"Present",2
"76064",750,2019-04-01,"Present",360
"76065",750,2019-04-08,"Present",68
"76066",750,2019-04-15,"Present",6
"76067",750,2019-04-22,"Present",135
"76068",751,2014-07-21,"Present",39
"76069",751,2014-09-15,"Present",2
"76070",751,2014-09-22,"Present",41
"76071",751,2014-10-20,"Absent",4
"76072",751,2014-10-27,"Absent",54
"76073",751,2014-11-17,"Present",6
"76074",751,2014-11-24,"Present",20
"76075",751,2014-12-01,"Present",51
"76076",751,2014-12-15,"Present",10
"76077",751,2014-12-22,"Present",55
"76078",751,2015-01-12,"Present",5
"76079",751,2015-01-19,"Present",41
"76080",751,2015-02-09,"Present",44
